url,label
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17180_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17181_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17182_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17183_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17184_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17185_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17186_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17187_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17188_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17189_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17190_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17191_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17192_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17193_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17194_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17195_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17196_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17197_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17198_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17199_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17200_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17201_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17202_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17203_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17204_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17205_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17206_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17207_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17208_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17209_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17210_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17211_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17212_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17213_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17214_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17215_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17216_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17217_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17218_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17219_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17220_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17221_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17222_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17223_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17224_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17225_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17226_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17227_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17228_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17229_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17230_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17231_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17232_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17233_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17234_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17235_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17236_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17237_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17238_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17239_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17240_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17241_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17242_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17243_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17244_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17245_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17246_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17247_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17248_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17249_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17250_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17251_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17252_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17253_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17254_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17255_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17256_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17257_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17258_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17259_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17260_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17261_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17262_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17263_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17264_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17265_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17266_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17267_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17268_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17269_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17270_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17271_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17272_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17273_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17274_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17275_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17276_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17277_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17278_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17279_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17280_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17281_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17282_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17283_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17284_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17285_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17286_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17287_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17288_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17289_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17290_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17291_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17292_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17293_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17294_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17295_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17296_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17297_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17298_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17299_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17300_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17301_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17302_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17303_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17304_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17305_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17306_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17307_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17308_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17309_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17310_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17311_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17312_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17313_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17314_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17315_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17316_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17317_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17318_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17319_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17320_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17321_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17322_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17323_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17324_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17325_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17326_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17327_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17328_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17329_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17330_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17331_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17332_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17333_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17334_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17335_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17336_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17337_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17338_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17339_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
